"","OPCS","Prop_IP","Median Mean LOS","Median Median LOS","Admissions","class1","class2","class3","class4","class1_proportion","class2_proportion","class3_proportion","class4_proportion","class1_prop_dc","class2_prop_dc","class3_prop_dc","class4_prop_dc","class1_prop_bed","class2_prop_bed","class3_prop_bed","class4_prop_bed","class1_proportional_cost","class2_proportional_cost","class3_proportional_cost","class4_proportional_cost","value"
"962","W29",0.847107438016529,19.8819875776398,14,210,161.6,0,48.4,0,0.00019611602884459,0,1.9583814538363e-05,0,2.99846820960737e-05,0,2.99421957817947e-06,0,0.00389917644926418,0,0.000329834120916444,0,1.17159715631758,0,0.116993708052181,0,5974
"963","W30",0.519509654675106,7.48128342245989,2,3411,914.8,0,2496.2,0,0.00111019148011777,0,0.00101002309608805,0,0.000533436287658541,0,0.000485306346225467,0,0.00830565711596126,0,0.003925554722234,0,6.63228390222354,0,6.03387797603003,0,5974
"964","W31",0.627167630057804,3.08,1,362.6,16.6,0,346,0,2.01455821709171e-05,0,0.000139999996493256,0,7.51092514464827e-06,0,5.219653048448e-05,0,6.20483930864245e-05,0,0.000270434675307031,0,0.00588250999390778,0,0.0408799989760309,0,292
"965","W32",0.681318681318681,5.14117647058824,2,122.4,13.2,0,90.4,18.8,1.60193785937413e-05,0,3.65780337658681e-05,2.22472078176373e-05,5.10507669470876e-06,0,1.16567360352767e-05,7.08976952430199e-06,8.23584522995875e-05,0,0.000128124789509041,7.79270651080885e-05,0.00467765854937245,0,0.0106807858596335,0.00649618468275008,292
"966","W33",0.617494627733536,7.38092105263158,2,2478.2,896,0,1582.2,0,0.00108737600151456,0,0.000640196515756157,0,0.000415927162252946,0,0.000244878606583002,0,0.00802583642170516,0,0.00291781027829843,0,0.317513792442251,0,0.186937382600798,0,292
"967","W34",0.898009950248756,44,38,189.6,28.8,0,86.2,74.6,3.49513714772537e-05,0,3.48786118431176e-05,8.82788139997734e-05,3.56469211583931e-06,0,3.55727135713389e-06,9.00356063181769e-06,0.00153786034499916,0,0.00137813898138328,0.00348811114819005,0,0,0,0,0
"968","W37",0.995957345440278,5.5183714322614,4,32012.8,3467.2,0,6174.4,22371.2,0.00420775677728938,0,0.00249831207615018,0.026473230613294,1.70105071219099e-05,0,1.0099812706257e-05,0.000107022126449404,0.023219964793698,0,0.0137308794719914,0.145498531690851,22.2169557840879,0,13.1910877620729,139.778657638192,5280
"969","W38",0.995996104317715,4.24308950883584,3,31006,1434.8,0,0,29571.2,0.00174125790956818,0,0,0.0349934378626019,6.97181502586539e-06,0,0,0.000140110074766395,0.00738831316826618,0,0,0.147885789484581,9.19384176251999,0,0,184.765351914538,5280
"970","W39",0.996424167694205,7.5,3,6067.2,4445.2,0,0,1622,0.00539464710037112,0,0,0.00191941335533019,1.92903533798719e-05,0,0,6.86350028416462e-06,0.0404598532527834,0,0,0.0143441239128452,28.4837366899595,0,0,10.1345025161434,5280
"971","W40",0.995986854343647,4.30932350858665,3,81019,384,0,0,80635,0.000466018286363383,0,0,0.0954204043816586,1.87019926170013e-06,0,0,0.00038293598137167,0.00200822355685699,0,0,0.409547196773918,2.65956636027582,0,0,544.564247806126,5707
"972","W41",0.994050570153694,4.47763864042934,3,2864.8,41,0,0,2823.8,4.97571607835903e-05,0,0,0.00334157794869384,2.9602673743336e-07,0,0,1.98804835817185e-05,0.000222794585762659,0,0,0.0148733609216022,0.28396411659195,0,0,19.0703853531957,5707
"973","W42",0.951681448632668,9.82947530864197,4,2520.8,356,0,0,2164.8,0.000432037786316053,0,0,0.00256174231295857,2.08754399707405e-05,0,0,0.000123779677538556,0.00424670475299398,0,0,0.0239638935282528,2.46563964650571,0,0,14.6198633800546,5707
"974","W43",0.880407124681934,5.52577319587629,3,167.8,10.6,0,0,157.2,1.28640464464892e-05,0,0,0.000186024524943222,1.5384483027608e-06,0,0,2.22472078176373e-05,7.10838030445177e-05,0,0,0.000904996309065088,0.0734151130701139,0,0,1.06164196385097,5707
"975","W44",0.331143465909091,1.48148148148148,1,1131.4,5,0,0,1126.4,6.06794643702321e-06,0,0,0.0013329390896695,4.05858562291663e-06,0,0,0.000891545019670634,8.98955027707142e-06,0,0,0.000653917140739062,0.0346297703160915,0,0,7.60708338474384,5707
"976","W45",0.318573551263001,2.71844660194175,1,688.6,15.6,0,0,673,1.89319928835124e-05,0,0,0.000796402705386696,1.2900760678126e-05,0,0,0.000542689867296194,5.14656117221697e-05,0,0,0.000689704802576121,0.108044883386205,0,0,4.54507023964187,5707
"977","W46",1,16.4106261366589,13,19260.4,19050.8,0,0,209.6,0.0231198467964884,0,0,0.000248032699924296,0,0,0,0,0.379411162114001,0,0,0.00407037190812373,122.072791085459,0,0,1.30961265560028,5280
"978","W47",1,17.7804249839021,13,2719.4,2601.6,0,0,117.8,0.00315727389011192,0,0,0.000139400057495621,0,0,0,0,0.0561376715567678,0,0,0.00247859226505253,16.6704061397909,0,0,0.736032303576878,5280
"979","W48",1,18.8940936863544,13,635,602.2,0,15.2,17.6,0.000730823468875076,0,6.15028886328756e-06,2.0827173276086e-05,0,0,0,0,0.0138082470891122,0,0.000116204133981097,0.000393510563100304,3.8587479156604,0,0.0324735251981583,0.109967474897734,5280
"980","W49",0.995896032831737,7.11707317073171,3,519.6,227.2,0,292.4,0,0.000275727486098335,0,0.000118312135764821,0,1.13157655033517e-06,0,4.85549120785862e-07,0,0.00196237269374376,0,0.000838580438603159,0,1.42688974055888,0,0.61226530258295,0,5175
"981","W50",0.97991347342398,3.34074074074074,2,714.8,67.6,0,0,647.2,8.20386358285538e-05,0,0,0.000765871962743343,1.64787123883065e-06,0,0,1.53837075334725e-05,0.000274069813027243,0,0,0.00250718668962705,0.424549940412766,0,0,3.9633874071968,5175
"982","W51",0.925396825396825,5.51282051282051,2,153.8,27.8,0,42,84,3.37377821898491e-05,0,1.69942192275051e-05,9.94024179085921e-05,2.51694565543318e-06,0,1.26782270427419e-06,7.41573593921242e-06,0.00018599033771327,0,8.66968013460166e-05,0.000507106067267093,0.174593022832469,0,0.0879450845023389,0.514407512676964,5175
"983","W52",0.943448275862069,5.8265306122449,3,171.2,26.2,0,0,145,3.17960393300016e-05,0,0,0.000171587507104117,1.79812084486906e-06,0,0,9.70356936726733e-06,0.000185260596504397,0,0,0.000943221718854503,0.164544503532758,0,0,0.887965349263807,5175
"984","W53",0.478543563068921,2.59375,1,160.2,6.4,0,0,153.8,7.76697143938971e-06,0,0,0.00018200109374216,4.05013725252962e-06,0,0,9.49056418603462e-05,2.01455821709171e-05,0,0,0.000225903828318455,0.0401940771988418,0,0,0.941855660115679,5175
"985","W54",0.329957356076759,2,1,383.4,8.2,0,0,375.2,9.95143215671806e-06,0,0,0.000443997466658378,6.66788391311013e-06,0,0,0.000297497236455001,1.99028643134361e-05,0,0,0.000293000460406755,0.051498661411016,0,0,2.29768688995711,5175
"986","W55",0.209809264305177,1.36363636363636,1,592.8,5.6,0,0,587.2,6.796100009466e-06,0,0,0.000694870235665777,5.37021526633553e-06,0,0,0.000549080022733175,9.26740910381727e-06,0,0,0.000198804835817184,0.0351698175489865,0,0,3.5959534695704,5175
"987","W56",0.229715206878023,1.59514170040486,1,748.8,4.4,0,130.4,614,5.33979286458043e-06,0,5.27630044587301e-05,0.00072658434042709,4.11316124200755e-06,0,4.06425399739869e-05,0.000559676868351549,8.51772626981655e-06,0,1.933385832789e-05,0.000266241068816854,0.00155921951645748,0,0.0154067973019492,0.21216262740471,292
"988","W57",0.283896507846741,12.2949101796407,1,3027.2,198,0,1240.6,1588.6,0.000240290678906119,0,0.000501976866039115,0.00187988906059035,0.000172072994296549,0,0.000359467386750759,0.00134619512114946,0.00295435231415562,0,0.00175214124759771,0.00656171904884437,0.0701648782405868,0,0.146577244883422,0.548927605692382,292
"989","W58",0.957917821823147,2.90676455165181,3,9750.6,83.8,0,0,9666.8,0.000101698782284509,0,0,0.0114393249218902,4.27970627646567e-06,0,0,0.000481391709585896,0.000295614415290766,0,0,0.0318521318208942,0.0296960444270766,0,0,3.34028287719194,292
"990","W59",0.233906295631858,1.2790096082779,1,9606.4,18.8,0,1899.6,7688,2.28154786032073e-05,0,0.000768624258204017,0.00909768796287209,1.74787945200631e-05,0,0.000588838205234731,0.00696968147266214,2.9181216350961e-05,0,0.000229948089182077,0.00272174074745626,0.027629544588484,0,0.930803976685064,11.0173001230381,1211
"991","W60",0.701630567047944,2.39619047619048,1,829.6,7.8,0,0,821.8,9.46599644175621e-06,0,0,0.000972486988539059,2.82436399065298e-06,0,0,0.000290160391323652,2.26823305213892e-05,0,0,0.00163498449389901,0.00276407096099281,0,0,0.283966200653405,292
"992","W61",0.711516314779271,2.45679012345679,1,1051.8,9.8,0,0,1042,1.18931750165655e-05,0,0,0.00123306332691373,3.43098695775392e-06,0,0,0.000355718652658604,2.92190349172411e-05,0,0,0.0021554517305774,0.00347280710483712,0,0,0.360054491458808,292
"993","W62",0.459964973730298,2.55224890091309,1,5809,99,0,0,5710,0.00012014533945306,0,0,0.00675699769354834,6.48826915477153e-05,0,0,0.0036490154269397,0.000306640810568901,0,0,0.00793234432400928,0.0350824391202934,0,0,1.97304332651612,292
"994","W63",0.602189781021898,3.37133550488599,1,444.2,5.8,0,0,438.4,7.03881786694692e-06,0,0,0.000518785952513414,2.80011367699713e-06,0,0,0.000206378353372124,2.37302165872641e-05,0,0,0.00105323083098122,0.0020553348171485,0,0,0.151485498133917,292
"995","W64",0.748427672955975,10.0425531914894,4,65.4,1.8,0,14,49.6,2.18446071732836e-06,0,5.6647397425017e-06,5.86947610507877e-05,5.49549865994555e-07,0,1.42509175911993e-06,1.47659776228397e-05,2.1937562948489e-05,0,4.25768903863021e-05,0.000441157144212584,0.00063786252945988,0,0.0016541040048105,0.01713887022683,292
"996","W65",0.816348577601729,4.32813109637144,2,3069.6,1958.8,1110.8,0,0,0.00237717869616821,0.0030453473828966,0,0,0.000436572248846161,0.000559282378565813,0,0,0.0102887410365174,0.0107600152528449,0,0,1.03882709022551,1.33081680632581,0,0,437
"997","W67",0.900185332274292,5.39685039370079,3,3580.2,2824.8,755.4,0,0,0.00342814701906063,0.00207098974886576,0,0,0.000342179355622414,0.000206715153646384,0,0,0.0185011965894816,0.0100612110831761,0,0,1.4981002473295,0.905022520254338,0,0,437
"998","W68",0.83203125,1.64248704663212,1,212.8,161.6,51.2,0,0,0.00019611602884459,0.000140368910698871,0,0,3.29413642199898e-05,2.3577590468951e-05,0,0,0.000322118037014171,0.000191828230636708,0,0,0.0857027046050859,0.0613412139754066,0,0,437
"999","W69",0.265549183943538,4.90997830802603,1,2919.6,199.2,0,2209.4,511,0.000241746986051005,0,0.000893976856220233,0.000604698042277268,0.000177551271184351,0,0.000656582031586541,0.000444120970618285,0.0011869724575411,0,0.00116560343938907,0.00078842993861195,0.0705901199268934,0,0.261041242016308,0.176571828344962,292
"1000","W70",0.340298507462687,1.61904761904762,1,141.6,7.6,0,110,24,9.22327858427528e-06,0,4.45086694053705e-05,2.84006908310263e-05,6.08461064813384e-06,0,2.93624356375728e-05,1.87359781303188e-05,1.49329272316838e-05,0,2.45224737192916e-05,1.56476300868597e-05,0.0154305450714925,0,0.0744630039151849,0.047514355760307,1673
"1001","W71",0.188996932715526,1.19647696476965,1,3075,10.4,0,1353.4,1711.2,1.26213285890083e-05,0,0.000547618483392986,0.00202496925625218,1.02359361988909e-05,0,0.000444120269733384,0.00164225627797728,1.5101128921537e-05,0,0.000123833228538522,0.000457907262624305,0.00368542794799042,0,0.159904597150752,0.591291022825635,292
"1002","W72",0.540021344717183,1.64516129032258,1,200.4,13,0,0,187.4,1.57766607362603e-05,0,0,0.000221762060905597,7.25692719031826e-06,0,0,0.000102005814568103,2.59551515338477e-05,0,0,0.000197018340748781,0.00460678493498802,0,0,0.0647545217844343,292
"1003","W73",0.506756756756757,2.08163265306122,1,163.2,15.2,0,24.6,123.4,1.84465571685506e-05,0,9.95375697611013e-06,0.000146026885356194,9.09863968448777e-06,0,4.90962337335162e-06,7.20267745337982e-05,3.83989557386155e-05,0,1.05000332139055e-05,0.000154041047018048,0.00538639469321676,0,0.00290649703702416,0.0426398505240085,292
"1004","W74",0.527494065036162,1.11353383458647,1,14621.6,131.2,0,0,14490.4,0.000159222914507489,0,0,0.0171473904340793,7.52337720870284e-05,0,0,0.00810224374924462,0.000177300102545557,0,0,0.010072076872361,0.0464930910361868,0,0,5.00703800675116,292
"1005","W75",0.383568485453864,1.3,1,2066.6,464.8,0,1601.8,0,0.000564076300785678,0,0.000648127151395659,0,0.000347714408412897,0,0.000399526001553299,0,0.000733299191021381,0,0.000323181494795069,0,0.164710279829418,0,0.189253128207532,0,292
"1006","W76",0.13582966226138,1.63492063492063,1,837.2,20,0,817.2,0,2.42717857480928e-05,0,0.000330658951255171,0,2.09749572874488e-05,0,0.000285745657582479,0,3.96824433659296e-05,0,7.34296706077346e-05,0,0.00708736143844311,0,0.0965524137665099,0,292
"1007","W77",0.485950497058227,1.75080906148867,1,4228,284.8,0,0,3943.2,0.000345630229052842,0,0,0.00466623350353762,0.000177671047446265,0,0,0.00239867501310376,0.000605132536950122,0,0,0.00397006195250718,0.10092402688343,0,0,1.36254018303299,292
"1008","W78",0.233250620347395,1.45960125918153,1,5984.6,20.2,0,3816.6,2147.8,2.45145036055738e-05,0,0.00154428897865943,0.00254162515695326,1.87964804320653e-05,0,0.00118408261639147,0.00194878951240337,3.57814003309057e-05,0,0.000525757659931508,0.000865303653272718,0.00715823505282754,0,0.450932381768553,0.742154545830353,292
"1009","W79",0.220326384430854,1.06551724137931,1,5926.4,7,0,0,5919.4,8.4951250118325e-06,0,0,0.00700479372104904,6.62342483268732e-06,0,0,0.00546145284680636,9.05170216778014e-06,0,0,0.001644456310831,0.00706794400984464,0,0,5.82798837591281,832
"1010","W80",0.502013471957827,9.00586136595311,3,7972.6,2509.4,0,2611.6,2851.6,0.00304538095781321,0,0.00105671673653696,0.00337447541557311,0.00151655868974715,0,0.000526230698752097,0.00168044329616492,0.0274262787125793,0,0.00477748371286424,0.0152562184168619,0.889251239681457,0,0.308561287068792,0.985346821347348,292
"1011","W81",0.386258205689278,6.02394253790902,2,2816.8,531.8,0,1864.2,420.8,0.000645386783041789,0,0.000754300559140834,0.000497958779237328,0.000396100842248492,0,0.000462945778616676,0.000305618114661894,0.00388777289576969,0,0.00175510445602262,0.00115864911110564,0.188452940648202,0,0.220255763269123,0.1454039635373,292
"1012","W82",0.0761444949857686,0.960928319623972,1,60562.6,413.8,0,60148.8,0,0.000502183247128041,0,0.0243376641302705,0,0.000463944757385163,0,0.0224844849859378,0,0.000482562103806058,0,0.00178077232112581,0,0.840152572445212,0,40.7169120899425,0,1673
"1013","W83",0.19832309872461,1.10732714138287,1,8524.4,56.4,0,5856.8,2611.2,6.84464358096218e-05,0,0.00236980340884886,0.00308999516241566,5.48719265632025e-05,0,0.00189981665343781,0.00247717774676133,7.57925961029146e-05,0,0.000520429090357127,0.000678589357066146,0.0199863592564096,0,0.691982595383866,0.902278587425373,292
"1014","W84",0.242639088272346,1.12279929577465,1,6892.6,66,0,1586.2,5240.4,8.00968929687064e-05,0,0.000641815012825443,0.00620129084295459,6.06622558853318e-05,0,0.000486085603273973,0.00469661528670844,8.99327350190009e-05,0,0.000174852871375792,0.00168944865492251,0.0233882927468623,0,0.187409983745029,1.81077692614274,292
"1015","W85",0.367824559415198,8.82426303854875,4,4607.6,1078.2,0,3529.4,0,0.00130849196967969,0,0.00142808088908468,0,0.00082719648743393,0,0.000902797665247843,0,0.0115464773242823,0,0.00463523733687313,0,1.15147293331812,0,1.25671118239452,0,880
"1016","W86",0.205689828801611,2.3849765258216,1,823,28.6,0,541.8,252.6,3.47086536197728e-05,0,0.000219225428034816,0.000298917270996552,2.75694365987873e-05,0,0.000174132987273375,0.000237433028699426,8.27793241260308e-05,0,0.000107544412708038,0.000146638474586572,0.0101349268569736,0,0.0640138249861662,0.0872838431309931,292
"1017","W87",0.111909438643647,1.59237536656891,1,3966.8,97.6,0,3380.6,488.6,0.000118446314450693,0,0.00136787279810723,0.000578190730834977,0.000105191053891107,0,0.00121479492113514,0.000513485730718275,0.000188610993392159,0,0.000243757440457032,0.000103034648279676,0.130883177468016,0,1.51149944190849,0.63890075757265,1105
"1018","W88",0.133438215102975,1.41254125412541,1,1419.8,21.4,0,374,1024.4,2.59708107504593e-05,0,0.00015132947597826,0.00121223615363764,2.25053121191409e-05,0,0.000131136340811252,0.00105047752501294,3.66848415881076e-05,0,2.85236364735287e-05,0.000228490736143144,0.00758347673913413,0,0.0441882069856518,0.353972956862191,292
"1019","W89",0.112242192884789,0.973846153846154,1,3783.8,11.6,0,3269.4,502.8,1.40776357338938e-05,0,0.00132287857958108,0.000594994472910001,1.24975310284883e-05,0,0.00117439578688858,0.000528210988516253,1.37094514146997e-05,0,0.000144599396575922,6.50368394172957e-05,0.004110669634297,0,0.386280545237674,0.17373838608972,292
"1020","W91",0.432012529365701,2.7,1,7803.4,1418.4,0,5234.6,1150.4,0.00172135504525474,0,0.00211804618972139,0.00136133978050053,0.000977708098217832,0,0.00120302369798647,0.000773223938600347,0.00464765862218781,0,0.00247056072768429,0.00158791277313049,0.502635673214385,0,0.618469487398645,0.397511215906154,292
"1021","W92",0.233602477602035,3.59259259259259,1,2088.8,280.6,0,1808.2,0,0.000340533154045743,0,0.000731641600170827,0,0.000260983765555022,0,0.000560728309654204,0,0.00122339688675693,0,0.000614021821485645,0,0.0994356809813569,0,0.213639347249881,0,292
"1022","W93",0.99740680713128,4.77421627333568,3,2637.4,169.4,0,0,2468,0.000205582025286346,0,0,0.00292053770712387,5.3311384190949e-07,0,0,7.57351755494037e-06,0.000981493050627382,0,0,0.0139071210374841,1.08547309351191,0,0,15.420439093614,5280
"1023","W94",0.997050147492625,4.78184034125533,3,17757.6,1146.6,0,0,16611,0.00139150147693816,0,0,0.0196568281414241,4.1047241207616e-06,0,0,5.79847437800128e-05,0.00665393789733928,0,0,0.0937185400008001,7.3471277982335,0,0,103.788052586719,5280
"1024","W95",0.994742376445847,6.04746317512275,4,666.4,95.8,0,0,570.6,0.000116261853733365,0,0,0.00067522642450765,6.11261060638086e-07,0,0,3.55008635387827e-06,0.000703089279124031,0,0,0.00406193792058623,0.613862587712166,0,0,3.56519552140039,5280
"1025","W96",0.990900496336563,3.934375,2,1827.4,135,0,0,1692.4,0.000163834553799627,0,0,0.00200272204843454,1.4908131224972e-06,0,0,1.82237766165753e-05,0.000644586572605406,0,0,0.0078077603881838,0.606351683612418,0,0,7.41207430125623,3701
"1026","W97",0.990621156211562,3.24593967517401,2,2659.8,58.2,0,0,2601.6,7.06308965269502e-05,0,0,0.00307863488608325,6.62436145163586e-07,0,0,2.88740356782101e-05,0.000229263629329938,0,0,0.00989933974412216,0.261404948046243,0,0,11.3940277133941,3701
"1027","W98",0.980386662930793,4.86107290233838,2,771,57.2,0,0,713.8,6.94173072395455e-05,0,0,0.000844683879799441,1.36150504532592e-06,0,0,1.6567069651432e-05,0.000337442591175452,0,0,0.00402553618578138,0.256913454093558,0,0,3.12617503913773,3701
"1028","W99",0.993243243243243,63.3,45,32.6,3,29.6,0,0,3.64076786221393e-06,8.11507764977847e-05,0,0,2.4599782852797e-08,5.48316057417468e-07,0,0,0.000230460605678142,0.00510213574587525,0,0,0,0,0,0,0
"1029","X01",0.973684210526316,5.44736842105263,5,136.8,129.2,6.8,0.8,0,0.00015679573593268,1.86427459521938e-05,3.2369941385724e-07,0,4.12620357717578e-06,4.9059857768931e-07,8.5184056278221e-09,0,0.000854124140475387,9.88814343821691e-05,1.71690707114446e-06,0,0,0,0,0,0
"1030","X02",0.909090909090909,4.6,4,4.4,2.2,1,0.4,0.8,2.66989643229021e-06,2.74158028708732e-06,1.6184970692862e-07,9.46689694367543e-07,2.42717857480929e-07,2.49234571553393e-07,1.47136097207836e-08,8.60626994879585e-08,1.2281523588535e-05,1.14647902914561e-05,6.76826047156047e-07,3.95888417644609e-06,0,0,0,0,0
"1031","X03",0.857142857142857,4,2,6,4.6,0.2,0.4,0.8,5.58251072206135e-06,5.48316057417464e-07,1.6184970692862e-07,9.46689694367543e-07,7.97501531723051e-07,7.83308653453521e-08,2.31213867040886e-08,1.35241384909649e-07,2.23300428882454e-05,1.87994076828845e-06,5.54913280898126e-07,3.24579323783158e-06,0,0,0,0,0
"1032","X05",0.75,9,7,6.4,0.8,0.4,4.4,0.8,9.70871429923714e-07,1.09663211483493e-06,1.78034677621482e-06,9.46689694367543e-07,2.42717857480928e-07,2.74158028708732e-07,4.45086694053705e-07,2.36672423591886e-07,8.73784286931343e-06,7.40226677513577e-06,1.201734073945e-05,6.39015543698092e-06,0,0,0,0,0
